,Initial Rule Trees
3112,"(hr <= ?) U[?,?] (SpO2 >= ?)"
3113,"G[?,?](n_evts <= ? | O2_Flow <= ?)"
3114,"(y >= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
3115,"G[?,?](Glasgow_Coma_Scale_Total <= ? | tte <= ?)"
3116,"(n_edrk <= ?) U[?,?] (Mort >= ?)"
3117,"G[?,?](n_evts <= ? | s8_hr <= ?)"
3118,"G[?,?](O2_Flow <= ? & LOS <= ?)"
3119,"F[?,?](Mort >= ? & tte <= ?)"
3120,"G[?,?](PHOSPHORUS <= ? -> direct >= ?)"
3121,"G[?,?](n_evts >= ? | CHLORIDE >= ?)"
3122,"G[?,?](GLUCOSE >= ? | CHLORIDE <= ?)"
3123,"G[?,?](y <= ? & ICU_Pt_Days <= ?)"
3124,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | death >= ?)"
3125,"G[?,?](CALCIUM >= ? -> MET <= ?)"
3126,"(CALCIUM >= ?) U[?,?] (CALCIUM <= ?)"
3127,"(n_edrk <= ?) U[?,?] (LOS >= ?)"
3128,"G[?,?](n_evts <= ? | GLUCOSE <= ?)"
3129,"G[?,?](MET >= ? | tte <= ?)"
3130,"G[?,?](O2_Flow <= ? -> Resp >= ?)"
3131,"F[?,?](direct >= ? & ICU_Pt_Days >= ?)"
3132,"G[?,?](y <= ? -> death <= ?)"
3133,"(s8_edrk >= ?) U[?,?] (s8_edrk >= ?)"
3134,"(ICU_Pt_Days <= ?) U[?,?] (tte >= ?)"
3135,"(s24_edrk >= ?) U[?,?] (Mort >= ?)"
3136,"G[?,?](GLUCOSE >= ? -> n_evts >= ?)"
3137,"G[?,?](PLATELET_COUNT >= ? -> Mort <= ?)"
3138,"G[?,?](LOS <= ? -> SBP <= ?)"
3139,"G[?,?](Resp <= ? -> Mort >= ?)"
3140,"(LOS >= ?) U[?,?] (af >= ?)"
3141,"G[?,?](Resp <= ? -> SpO2 <= ?)"
3142,"G[?,?](SBP <= ? | Mort >= ?)"
3143,"(Mort >= ?) U[?,?] (PLATELET_COUNT >= ?)"
3144,"G[?,?](death >= ? | death <= ?)"
3145,"(CREATININE >= ?) U[?,?] (direct <= ?)"
3146,"F[?,?](LOS <= ? & y >= ?)"
3147,"(LOS >= ?) U[?,?] (y <= ?)"
3148,"G[?,?](MET <= ? | tte <= ?)"
3149,"(HEMOGLOBIN >= ?) U[?,?] (direct >= ?)"
3150,"G[?,?](n_evts >= ? | s8_hr <= ?)"
3151,"(O2_Flow <= ?) U[?,?] (O2_Flow <= ?)"
3152,"G[?,?](PHOSPHORUS <= ? -> LOS >= ?)"
3153,"G[?,?](PLATELET_COUNT <= ? -> ICU_Pt_Days <= ?)"
3154,"(hr <= ?) U[?,?] (cosen >= ?)"
3155,"G[?,?](PHOSPHORUS <= ? | Pulse >= ?)"
3156,"G[?,?](PHOSPHORUS >= ? | PLATELET_COUNT <= ?)"
3157,"G[?,?](PHOSPHORUS <= ? | POTASSIUM >= ?)"
3158,"G[?,?](GLUCOSE <= ? -> SBP <= ?)"
3159,"(SpO2 >= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
3160,"G[?,?](Resp >= ? | direct >= ?)"
3161,"G[?,?](MET >= ? | hr <= ?)"
3162,"F[?,?](MET >= ? & ICU_Pt_Days >= ?)"
3163,"(LOS >= ?) U[?,?] (CREATININE <= ?)"
3164,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> death <= ?)"
3165,"(CREATININE >= ?) U[?,?] (Mort >= ?)"
3166,"G[?,?](CREATININE >= ? -> SBP <= ?)"
3167,"(PLATELET_COUNT >= ?) U[?,?] (s8_hr <= ?)"
3168,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (CREATININE <= ?)"
3169,"F[?,?](Glasgow_Coma_Scale_Total <= ? & MET >= ?)"
3170,"G[?,?](Temp <= ? -> LOS <= ?)"
3171,"G[?,?](Pulse <= ? & Pulse >= ?)"
3172,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | LOS <= ?)"
3173,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (n_evts >= ?)"
3174,"G[?,?](Temp <= ? | HEMOGLOBIN >= ?)"
3175,"(s24_edrk <= ?) U[?,?] (cosen <= ?)"
3176,"(CO2 >= ?) U[?,?] (hr >= ?)"
3177,"G[?,?](tte >= ? | n_evts >= ?)"
3178,"G[?,?](Pulse >= ? -> HEMOGLOBIN >= ?)"
3179,"G[?,?](Glasgow_Coma_Scale_Total <= ? -> direct >= ?)"
3180,"(Mort >= ?) U[?,?] (tte >= ?)"
3181,"G[?,?](MET <= ? & y <= ?)"
3182,"G[?,?](GLUCOSE <= ? -> PLATELET_COUNT <= ?)"
3183,"(Pulse >= ?) U[?,?] (O2_Flow <= ?)"
3184,"G[?,?](Resp <= ? | SODIUM >= ?)"
3185,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> MET >= ?)"
3186,"G[?,?](ICU_Pt_Days >= ? -> CALCIUM >= ?)"
3187,"(s24_hr <= ?) U[?,?] (hr <= ?)"
3188,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (PHOSPHORUS >= ?)"
3189,"(O2_Flow <= ?) U[?,?] (CREATININE >= ?)"
3190,"G[?,?](O2_Flow >= ? -> Pulse >= ?)"
3191,"G[?,?](Temp >= ? -> s24_hr <= ?)"
3192,"G[?,?](tte <= ? | ICU_Pt_Days >= ?)"
3193,"(edrk <= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
3194,"(Mort <= ?) U[?,?] (HEMOGLOBIN >= ?)"
3195,"G[?,?](tte >= ? | death <= ?)"
3196,"G[?,?](PLATELET_COUNT <= ? | POTASSIUM >= ?)"
3197,"(MET <= ?) U[?,?] (GLUCOSE >= ?)"
3198,"(HEMOGLOBIN >= ?) U[?,?] (WHITE_BLOOD_CELL_COUNT <= ?)"
3199,"G[?,?](GLUCOSE <= ? | Glasgow_Coma_Scale_Total >= ?)"
3200,"(Resp <= ?) U[?,?] (Temp >= ?)"
3201,"G[?,?](PLATELET_COUNT >= ? | hr <= ?)"
3202,"G[?,?](CHLORIDE <= ? | Pulse <= ?)"
3203,"G[?,?](MAGNESIUM >= ? | SpO2 <= ?)"
3204,"G[?,?](SODIUM <= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
3205,"G[?,?](O2_Flow <= ? | GLUCOSE <= ?)"
3206,"G[?,?](CREATININE <= ? -> Resp <= ?)"
3207,"G[?,?](CREATININE <= ? -> n_edrk <= ?)"
3208,"(CALCIUM <= ?) U[?,?] (HEMOGLOBIN >= ?)"
3209,"(SBP <= ?) U[?,?] (CREATININE <= ?)"
3210,"G[?,?](PHOSPHORUS <= ? | MAGNESIUM >= ?)"
3211,"(n_evts >= ?) U[?,?] (cosen >= ?)"
3212,"G[?,?](MET >= ? -> LOS >= ?)"
3213,"G[?,?](CHLORIDE <= ? | SODIUM <= ?)"
3214,"(s8_edrk <= ?) U[?,?] (Mort <= ?)"
3215,"(LOS <= ?) U[?,?] (s8_edrk <= ?)"
3216,"G[?,?](SODIUM <= ? -> CALCIUM <= ?)"
3217,"(Temp <= ?) U[?,?] (CHLORIDE <= ?)"
3218,"G[?,?](s8_hr >= ? | BLOOD_UREA_NITROGEN <= ?)"
3219,"(CHLORIDE <= ?) U[?,?] (O2_Flow >= ?)"
3220,"G[?,?](CALCIUM <= ? -> death >= ?)"
3221,"G[?,?](Resp >= ? | Glasgow_Coma_Scale_Total <= ?)"
3222,"G[?,?](PLATELET_COUNT >= ? -> PLATELET_COUNT <= ?)"
3223,"(s8_hr <= ?) U[?,?] (Resp <= ?)"
3224,"G[?,?](SODIUM >= ? | SBP <= ?)"
3225,"G[?,?](y >= ? | MET <= ?)"
3226,"G[?,?](y >= ? | tte <= ?)"
3227,"(SBP <= ?) U[?,?] (CHLORIDE <= ?)"
3228,"(tte >= ?) U[?,?] (SBP >= ?)"
3229,"(tte <= ?) U[?,?] (SpO2 >= ?)"
3230,"G[?,?](MAGNESIUM >= ? | n_evts <= ?)"
3231,"G[?,?](Temp <= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
3232,"(direct >= ?) U[?,?] (SpO2 >= ?)"
3233,"(CREATININE >= ?) U[?,?] (direct >= ?)"
3234,"(af <= ?) U[?,?] (AF <= ?)"
3235,"G[?,?](POTASSIUM <= ? | Temp >= ?)"
3236,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (s8_edrk >= ?)"
3237,"G[?,?](SpO2 <= ? | POTASSIUM >= ?)"
3238,"(tte >= ?) U[?,?] (n_edrk <= ?)"
3239,"G[?,?](Resp >= ? | SpO2 <= ?)"
3240,"G[?,?](tte <= ? | s24_hr <= ?)"
3241,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> GLUCOSE <= ?)"
3242,"G[?,?](ICU_Pt_Days <= ? -> CHLORIDE <= ?)"
3243,"G[?,?](SpO2 <= ? | CHLORIDE >= ?)"
3244,"G[?,?](Mort <= ? -> GLUCOSE <= ?)"
3245,"G[?,?](HEMOGLOBIN >= ? -> n_evts <= ?)"
3246,"G[?,?](SBP <= ? & Pulse >= ?)"
3247,"G[?,?](hr <= ? -> Temp >= ?)"
3248,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (s8_edrk >= ?)"
3249,"G[?,?](ICU_Pt_Days >= ? -> death <= ?)"
3250,"(MET >= ?) U[?,?] (HEMOGLOBIN <= ?)"
3251,"G[?,?](CO2 <= ? | POTASSIUM <= ?)"
3252,"G[?,?](BLOOD_UREA_NITROGEN <= ? | tte >= ?)"
3253,"(ICU_Pt_Days <= ?) U[?,?] (O2_Flow >= ?)"
3254,"G[?,?](POTASSIUM <= ? | MET <= ?)"
3255,"G[?,?](O2_Flow >= ? | n_evts <= ?)"
3256,"F[?,?](n_evts >= ? -> tte <= ?)"
3257,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (HEMOGLOBIN >= ?)"
3258,"G[?,?](SpO2 >= ? -> death <= ?)"
3259,"G[?,?](PLATELET_COUNT <= ? -> MET <= ?)"
3260,"G[?,?](CREATININE >= ? | SODIUM <= ?)"
3261,"G[?,?](LOS <= ? | death <= ?)"
3262,"G[?,?](GLUCOSE <= ? | Resp >= ?)"
3263,"(Pulse <= ?) U[?,?] (Resp <= ?)"
3264,"(lds <= ?) U[?,?] (direct <= ?)"
3265,"(SpO2 >= ?) U[?,?] (AF >= ?)"
3266,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (y >= ?)"
3267,"(SpO2 <= ?) U[?,?] (CO2 >= ?)"
3268,"(SpO2 <= ?) U[?,?] (MET <= ?)"
3269,"G[?,?](tte <= ? | LOS >= ?)"
3270,"(n_edrk <= ?) U[?,?] (af <= ?)"
3271,"G[?,?](ICU_Pt_Days <= ? -> death >= ?)"
3272,"G[?,?](CO2 <= ? -> SpO2 >= ?)"
3273,"G[?,?](Mort >= ? | Mort >= ?)"
3274,"G[?,?](Mort <= ? | ICU_Pt_Days >= ?)"
3275,"(s8_hr <= ?) U[?,?] (hr >= ?)"
3276,"(af >= ?) U[?,?] (s24_edrk >= ?)"
3277,"G[?,?](BLOOD_UREA_NITROGEN >= ? -> SpO2 <= ?)"
3278,"F[?,?](death <= ? -> Mort >= ?)"
3279,"G[?,?](direct <= ? | MET >= ?)"
3280,"G[?,?](Resp <= ? | PHOSPHORUS >= ?)"
3281,"G[?,?](O2_Flow >= ? -> n_evts <= ?)"
3282,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> CHLORIDE <= ?)"
3283,"(Pulse <= ?) U[?,?] (direct <= ?)"
3284,"G[?,?](PLATELET_COUNT >= ? | LOS >= ?)"
3285,"G[?,?](Temp <= ? -> Pulse <= ?)"
3286,"(edrk <= ?) U[?,?] (GLUCOSE >= ?)"
3287,"G[?,?](O2_Flow >= ? | s8_hr <= ?)"
3288,"G[?,?](tte >= ? | SBP >= ?)"
3289,"(SBP <= ?) U[?,?] (tte >= ?)"
3290,"G[?,?](MAGNESIUM >= ? | BLOOD_UREA_NITROGEN >= ?)"
3291,"G[?,?](Pulse <= ? & SBP <= ?)"
3292,"G[?,?](Temp >= ? | CO2 <= ?)"
3293,"G[?,?](PLATELET_COUNT >= ? -> Resp <= ?)"
3294,"G[?,?](hr <= ? -> y <= ?)"
3295,"G[?,?](y <= ? & MET <= ?)"
3296,"(LOS <= ?) U[?,?] (tte >= ?)"
3297,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (MAGNESIUM >= ?)"
3298,"(GLUCOSE >= ?) U[?,?] (Mort <= ?)"
3299,"G[?,?](SBP >= ? | SBP <= ?)"
3300,"(n_edrk >= ?) U[?,?] (Pulse >= ?)"
3301,"(s24_edrk <= ?) U[?,?] (ICU_Pt_Days >= ?)"
3302,"G[?,?](Glasgow_Coma_Scale_Total >= ? | POTASSIUM <= ?)"
3303,"G[?,?](Mort <= ? | Glasgow_Coma_Scale_Total <= ?)"
3304,"(CREATININE <= ?) U[?,?] (s8_hr <= ?)"
3305,"G[?,?](n_evts <= ? -> SpO2 >= ?)"
3306,"G[?,?](HEMOGLOBIN >= ? -> SpO2 >= ?)"
3307,"G[?,?](POTASSIUM >= ? | SODIUM >= ?)"
3308,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (y >= ?)"
3309,"G[?,?](tte >= ? -> direct <= ?)"
3310,"G[?,?](y <= ? -> CALCIUM <= ?)"
3311,"G[?,?](MAGNESIUM >= ? -> CALCIUM <= ?)"
3312,"G[?,?](MET <= ? & SBP <= ?)"
3313,"G[?,?](LOS >= ? | Temp <= ?)"
3314,"G[?,?](s8_hr <= ? | death >= ?)"
3315,"(CHLORIDE <= ?) U[?,?] (AF >= ?)"
3316,"G[?,?](s8_hr >= ? | CO2 <= ?)"
3317,"(Temp <= ?) U[?,?] (s8_edrk >= ?)"
3318,"G[?,?](tte <= ? | CREATININE <= ?)"
3319,"(Resp >= ?) U[?,?] (s24_hr <= ?)"
3320,"G[?,?](CHLORIDE <= ? | LOS <= ?)"
3321,"(s24_hr <= ?) U[?,?] (y <= ?)"
3322,"(s24_edrk >= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
3323,"G[?,?](GLUCOSE >= ? | MET >= ?)"
3324,"G[?,?](BLOOD_UREA_NITROGEN >= ? -> CALCIUM >= ?)"
3325,"(n_edrk <= ?) U[?,?] (PHOSPHORUS >= ?)"
3326,"G[?,?](PLATELET_COUNT <= ? | SpO2 <= ?)"
3327,"G[?,?](Glasgow_Coma_Scale_Total <= ? -> Pulse <= ?)"
3328,"G[?,?](PLATELET_COUNT >= ? | CHLORIDE >= ?)"
3329,"G[?,?](HEMOGLOBIN >= ? | POTASSIUM <= ?)"
3330,"(CHLORIDE <= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
3331,"(edrk <= ?) U[?,?] (s8_edrk <= ?)"
3332,"G[?,?](CREATININE <= ? -> hr <= ?)"
3333,"F[?,?](n_evts >= ? | death >= ?)"
3334,"(dfa <= ?) U[?,?] (s24_hr <= ?)"
3335,"G[?,?](CO2 <= ? -> CREATININE >= ?)"
3336,"(CO2 >= ?) U[?,?] (direct <= ?)"
3337,"G[?,?](SpO2 <= ? -> Mort <= ?)"
3338,"(n_edrk >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
3339,"G[?,?](tte >= ? -> CALCIUM <= ?)"
3340,"G[?,?](y <= ? | POTASSIUM <= ?)"
3341,"G[?,?](s8_hr <= ? | HEMOGLOBIN >= ?)"
3342,"G[?,?](n_edrk <= ? | O2_Flow <= ?)"
3343,"G[?,?](Pulse <= ? | Glasgow_Coma_Scale_Total >= ?)"
3344,"G[?,?](s8_hr >= ? | BLOOD_UREA_NITROGEN >= ?)"
3345,"G[?,?](CHLORIDE >= ? | CHLORIDE >= ?)"
3346,"G[?,?](direct <= ? -> POTASSIUM >= ?)"
3347,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? -> CREATININE <= ?)"
3348,"G[?,?](n_evts >= ? -> n_evts <= ?)"
3349,"G[?,?](CO2 >= ? | O2_Flow <= ?)"
3350,"F[?,?](n_evts >= ? -> death <= ?)"
3351,"(AF <= ?) U[?,?] (Temp >= ?)"
3352,"(dfa >= ?) U[?,?] (direct <= ?)"
3353,"(direct >= ?) U[?,?] (n_edrk <= ?)"
3354,"G[?,?](y <= ? -> BLOOD_UREA_NITROGEN >= ?)"
3355,"G[?,?](LOS <= ? & Pulse >= ?)"
3356,"G[?,?](Resp <= ? | HEMOGLOBIN >= ?)"
3357,"G[?,?](GLUCOSE <= ? -> POTASSIUM >= ?)"
3358,"G[?,?](CREATININE >= ? -> HEMOGLOBIN >= ?)"
3359,"G[?,?](s24_hr <= ? | CO2 <= ?)"
3360,"G[?,?](O2_Flow <= ? | HEMOGLOBIN >= ?)"
3361,"(WHITE_BLOOD_CELL_COUNT <= ?) U[?,?] (Mort >= ?)"
3362,"G[?,?](PLATELET_COUNT <= ? | PHOSPHORUS >= ?)"
3363,"(CREATININE >= ?) U[?,?] (lds >= ?)"
3364,"G[?,?](LOS <= ? | ICU_Pt_Days <= ?)"
3365,"G[?,?](CALCIUM <= ? | Mort >= ?)"
3366,"G[?,?](Mort >= ? | CO2 <= ?)"
3367,"G[?,?](s8_hr >= ? | CHLORIDE <= ?)"
3368,"(y <= ?) U[?,?] (s24_edrk >= ?)"
3369,"G[?,?](SpO2 >= ? & LOS >= ?)"
3370,"(GLUCOSE >= ?) U[?,?] (HEMOGLOBIN <= ?)"
3371,"G[?,?](Resp >= ? -> direct <= ?)"
3372,"(Pulse >= ?) U[?,?] (Temp <= ?)"
3373,"(SpO2 <= ?) U[?,?] (s8_edrk <= ?)"
3374,"G[?,?](CALCIUM <= ? -> HEMOGLOBIN <= ?)"
3375,"(SBP <= ?) U[?,?] (s8_hr <= ?)"
3376,"G[?,?](SBP >= ? | Glasgow_Coma_Scale_Total <= ?)"
3377,"G[?,?](BLOOD_UREA_NITROGEN <= ? | LOS >= ?)"
3378,"G[?,?](Resp <= ? | GLUCOSE >= ?)"
3379,"G[?,?](CREATININE <= ? | SODIUM >= ?)"
3380,"(s8_edrk <= ?) U[?,?] (GLUCOSE >= ?)"
3381,"(s8_edrk >= ?) U[?,?] (s8_edrk <= ?)"
3382,"G[?,?](direct >= ? | death <= ?)"
3383,"(hr <= ?) U[?,?] (edrk <= ?)"
3384,"G[?,?](HEMOGLOBIN >= ? -> LOS <= ?)"
3385,"G[?,?](LOS >= ? & n_evts <= ?)"
3386,"(dfa <= ?) U[?,?] (Glasgow_Coma_Scale_Total <= ?)"
3387,"G[?,?](Temp <= ? | SpO2 <= ?)"
3388,"(s8_edrk >= ?) U[?,?] (ICU_Pt_Days <= ?)"
3389,"G[?,?](LOS >= ? | SODIUM >= ?)"
3390,"(hr <= ?) U[?,?] (CO2 >= ?)"
3391,"G[?,?](ICU_Pt_Days <= ? -> Mort <= ?)"
3392,"G[?,?](Glasgow_Coma_Scale_Total <= ? -> tte >= ?)"
3393,"(s8_edrk >= ?) U[?,?] (SpO2 <= ?)"
3394,"G[?,?](CREATININE <= ? | POTASSIUM >= ?)"
3395,"(death >= ?) U[?,?] (SBP >= ?)"
3396,"(SpO2 >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
3397,"G[?,?](CALCIUM >= ? -> ICU_Pt_Days <= ?)"
3398,"(PLATELET_COUNT >= ?) U[?,?] (hr >= ?)"
3399,"(s8_edrk >= ?) U[?,?] (y >= ?)"
3400,"(MET >= ?) U[?,?] (Resp <= ?)"
3401,"G[?,?](Pulse >= ? | s8_hr <= ?)"
3402,"G[?,?](Resp <= ? -> Temp >= ?)"
3403,"G[?,?](Temp >= ? & Pulse >= ?)"
3404,"G[?,?](SpO2 <= ? -> O2_Flow >= ?)"
3405,"(GLUCOSE >= ?) U[?,?] (Temp <= ?)"
3406,"G[?,?](GLUCOSE >= ? | SBP <= ?)"
3407,"G[?,?](Mort >= ? -> Mort >= ?)"
3408,"(HEMOGLOBIN <= ?) U[?,?] (tte >= ?)"
3409,"G[?,?](SpO2 <= ? | death <= ?)"
3410,"G[?,?](SBP >= ? | direct >= ?)"
3411,"(GLUCOSE >= ?) U[?,?] (BLOOD_UREA_NITROGEN <= ?)"
3412,"G[?,?](PHOSPHORUS <= ? -> MET >= ?)"
3413,"(s24_edrk >= ?) U[?,?] (O2_Flow <= ?)"
3414,"G[?,?](MET <= ? & death <= ?)"
3415,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? | BLOOD_UREA_NITROGEN >= ?)"
3416,"(direct <= ?) U[?,?] (dfa <= ?)"
3417,"(direct <= ?) U[?,?] (Resp >= ?)"
3418,"(hr >= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
3419,"(Resp >= ?) U[?,?] (MET <= ?)"
3420,"(direct >= ?) U[?,?] (tte <= ?)"
3421,"(BLOOD_UREA_NITROGEN <= ?) U[?,?] (s8_edrk <= ?)"
3422,"F[?,?](LOS <= ? & tte <= ?)"
3423,"G[?,?](CHLORIDE <= ? | Temp <= ?)"
3424,"G[?,?](n_evts >= ? -> ICU_Pt_Days >= ?)"
3425,"G[?,?](PLATELET_COUNT >= ? -> CREATININE <= ?)"
3426,"G[?,?](ICU_Pt_Days >= ? | Glasgow_Coma_Scale_Total >= ?)"
3427,"G[?,?](direct <= ? -> n_evts >= ?)"
3428,"G[?,?](n_evts <= ? -> CALCIUM <= ?)"
3429,"(ICU_Pt_Days <= ?) U[?,?] (y <= ?)"
3430,"G[?,?](LOS <= ? & O2_Flow <= ?)"
3431,"(s8_edrk <= ?) U[?,?] (lds >= ?)"
3432,"G[?,?](hr <= ? -> Mort >= ?)"
3433,"G[?,?](POTASSIUM >= ? | y <= ?)"
3434,"G[?,?](POTASSIUM <= ? | s24_hr <= ?)"
3435,"G[?,?](CREATININE <= ? -> WHITE_BLOOD_CELL_COUNT <= ?)"
3436,"G[?,?](Mort <= ? | PHOSPHORUS >= ?)"
3437,"(s8_edrk >= ?) U[?,?] (n_edrk >= ?)"
3438,"(n_evts >= ?) U[?,?] (af >= ?)"
3439,"(HEMOGLOBIN >= ?) U[?,?] (MET <= ?)"
3440,"G[?,?](direct <= ? -> SpO2 <= ?)"
3441,"G[?,?](HEMOGLOBIN <= ? -> CALCIUM <= ?)"
3442,"F[?,?](CREATININE >= ? & Mort >= ?)"
3443,"(PLATELET_COUNT >= ?) U[?,?] (n_evts <= ?)"
3444,"G[?,?](death <= ? & O2_Flow <= ?)"
3445,"G[?,?](s24_hr <= ? | SBP <= ?)"
3446,"G[?,?](Pulse <= ? -> MET >= ?)"
3447,"(LOS <= ?) U[?,?] (tte <= ?)"
3448,"G[?,?](tte >= ? & Temp >= ?)"
3449,"(MAGNESIUM >= ?) U[?,?] (y >= ?)"
3450,"(Resp >= ?) U[?,?] (HEMOGLOBIN >= ?)"
3451,"(MAGNESIUM >= ?) U[?,?] (SpO2 <= ?)"
3452,"(Temp <= ?) U[?,?] (CALCIUM >= ?)"
3453,"(Resp <= ?) U[?,?] (MET >= ?)"
3454,"G[?,?](Pulse >= ? | PHOSPHORUS >= ?)"
3455,"G[?,?](Resp >= ? -> Resp >= ?)"
3456,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (CREATININE >= ?)"
3457,"(BLOOD_UREA_NITROGEN <= ?) U[?,?] (y >= ?)"
3458,"G[?,?](Glasgow_Coma_Scale_Total <= ? | SpO2 >= ?)"
3459,"G[?,?](SBP <= ? -> n_evts >= ?)"
3460,"G[?,?](O2_Flow >= ? | Resp <= ?)"
3461,"(s8_edrk <= ?) U[?,?] (Pulse >= ?)"
3462,"G[?,?](Temp <= ? | SODIUM <= ?)"
3463,"(n_edrk <= ?) U[?,?] (GLUCOSE >= ?)"
3464,"G[?,?](SODIUM <= ? -> Resp <= ?)"
3465,"F[?,?](Pulse >= ? & CREATININE >= ?)"
3466,"G[?,?](CO2 <= ? -> CALCIUM >= ?)"
3467,"G[?,?](O2_Flow <= ? | Temp >= ?)"
3468,"(s24_edrk >= ?) U[?,?] (PHOSPHORUS >= ?)"
3469,"G[?,?](BLOOD_UREA_NITROGEN >= ? -> Glasgow_Coma_Scale_Total <= ?)"
3470,"G[?,?](PHOSPHORUS <= ? | hr <= ?)"
3471,"G[?,?](death >= ? -> LOS <= ?)"
3472,"G[?,?](LOS <= ? | CALCIUM <= ?)"
3473,"(Glasgow_Coma_Scale_Total >= ?) U[?,?] (lds >= ?)"
3474,"G[?,?](CHLORIDE >= ? | GLUCOSE <= ?)"
3475,"G[?,?](MAGNESIUM >= ? | PHOSPHORUS <= ?)"
3476,"(Resp <= ?) U[?,?] (Mort <= ?)"
3477,"G[?,?](SBP >= ? -> death >= ?)"
3478,"(SBP >= ?) U[?,?] (srr <= ?)"
3479,"(edrk >= ?) U[?,?] (s8_edrk >= ?)"
3480,"G[?,?](MET <= ? -> direct >= ?)"
3481,"G[?,?](s8_hr >= ? | Pulse <= ?)"
3482,"F[?,?](direct >= ? & y >= ?)"
3483,"G[?,?](WHITE_BLOOD_CELL_COUNT <= ? -> Temp >= ?)"
3484,"(CREATININE <= ?) U[?,?] (CHLORIDE <= ?)"
3485,"G[?,?](SpO2 <= ? | SpO2 <= ?)"
3486,"G[?,?](CREATININE <= ? -> direct <= ?)"
3487,"(s24_hr <= ?) U[?,?] (LOS >= ?)"
3488,"(CALCIUM >= ?) U[?,?] (Mort >= ?)"
3489,"G[?,?](BLOOD_UREA_NITROGEN <= ? -> Pulse <= ?)"
3490,"G[?,?](LOS >= ? | LOS <= ?)"
3491,"(s24_edrk <= ?) U[?,?] (y >= ?)"
3492,"G[?,?](tte >= ? & MET <= ?)"
3493,"G[?,?](SBP <= ? -> Temp <= ?)"
3494,"G[?,?](Mort <= ? & SBP >= ?)"
3495,"G[?,?](s8_hr >= ? | Temp >= ?)"
3496,"(lds <= ?) U[?,?] (s24_edrk >= ?)"
3497,"G[?,?](Temp <= ? | O2_Flow <= ?)"
3498,"G[?,?](SODIUM <= ? -> SBP <= ?)"
3499,"(HEMOGLOBIN >= ?) U[?,?] (BLOOD_UREA_NITROGEN >= ?)"
3500,"G[?,?](SBP >= ? -> n_evts <= ?)"
3501,"G[?,?](SODIUM <= ? -> y <= ?)"
3502,"G[?,?](PLATELET_COUNT >= ? -> Temp >= ?)"
3503,"G[?,?](Temp >= ? | O2_Flow <= ?)"
3504,"G[?,?](GLUCOSE <= ? -> Resp <= ?)"
3505,"G[?,?](s8_hr <= ? | Resp >= ?)"
3506,"G[?,?](tte >= ? -> Pulse <= ?)"
3507,"(af >= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
3508,"G[?,?](Glasgow_Coma_Scale_Total <= ? | s24_hr <= ?)"
3509,"(SpO2 <= ?) U[?,?] (s24_hr <= ?)"
3510,"G[?,?](LOS >= ? -> death <= ?)"
3511,"G[?,?](SpO2 >= ? -> MET >= ?)"
3512,"G[?,?](ICU_Pt_Days <= ? | Glasgow_Coma_Scale_Total >= ?)"
3513,"G[?,?](CREATININE >= ? -> y <= ?)"
3514,"G[?,?](BLOOD_UREA_NITROGEN >= ? | tte >= ?)"
3515,"(MAGNESIUM >= ?) U[?,?] (lds <= ?)"
3516,"G[?,?](Glasgow_Coma_Scale_Total >= ? -> ICU_Pt_Days <= ?)"
3517,"G[?,?](SpO2 <= ? -> death >= ?)"
3518,"(dfa <= ?) U[?,?] (Glasgow_Coma_Scale_Total >= ?)"
3519,"(MAGNESIUM >= ?) U[?,?] (cosen <= ?)"
3520,"(s8_edrk >= ?) U[?,?] (death >= ?)"
3521,"(Glasgow_Coma_Scale_Total <= ?) U[?,?] (AF <= ?)"
